Nome: NATAL
Codigo Estacao: 82598
Latitude: -5.83722221
Longitude: -35.20777777
Altitude: 47.68
Situacao: Operante
Data Inicial: 2000-01-01
Data Final: 2024-06-01
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2013-04-30;14;155,7;138,1;138,1;272,7;6,6;12;175,6;1012,2;1006,9;31;27,8;24,2;81,1;6,1;3,3;56,6;
2013-05-31;14;121,1;141;141;248;6,9;5;254,9;1013;1007,7;30;26,8;22,8;83,5;7,5;3,7;56,5;
2013-06-30;14;87,7;118,5;118,5;209,8;6,9;null;399,1;1014;1008,6;28,9;25,8;21,8;84,3;6,6;3,3;56,1;
2013-07-31;14;90,4;106,7;106,7;184;7,1;null;430,6;1014,9;1009,6;28,1;24,8;21,1;86,8;8,3;3,7;55,9;
2013-08-31;14;117;114,1;114,1;245,6;6,6;null;242;1014,7;1009,4;28,6;25,2;21;83,3;8,3;4,3;57,1;
2013-09-30;14;130,4;118,3;118,3;263,3;7,2;null;200;1014,8;1009,5;29,1;25,7;22;84,4;8,3;4,6;56,4;
2013-10-31;14;193;143,9;84,6;310,3;6,1;null;11,1;1014;1008,7;29,7;26,7;23,7;77;8,3;4,7;56,7;
2013-11-30;14;172,9;130;54,5;281,1;7,3;null;38,6;1012,3;1006,9;29,5;26,6;23,6;79,3;7;4,6;56,7;
2013-12-31;14;187,9;136,9;17,7;289;7,3;null;10,1;1012,3;1007;30,3;27,3;24,5;77,7;6,5;4;56,8;
2014-01-31;14;175,9;157,9;80,6;267,4;7,3;null;79;1012,7;1007,3;30,3;27,1;23,7;78,3;6,6;4,3;56,7;
2014-02-28;14;146,4;141,3;52,9;235,6;7,4;null;52,1;1011,6;1006,3;30,3;27,3;23,7;78,9;7,6;4;56,7;
2014-03-31;14;142,4;156,5;156,5;272,9;6,9;null;262,1;1012;1006,8;30,5;27,4;24,1;80,8;6,5;3,4;56,7;
2014-04-30;14;136,3;153,2;132,9;253,4;6,4;null;81,9;1012,3;1007;30,5;27,6;23,8;80,2;5;3,2;56,7;
2014-05-31;14;97;137,3;137,3;221,6;7,1;null;191;1012,5;1007,2;29,9;26,6;22,9;83,2;8;3;56,5;
2014-06-30;14;96,9;116,9;116,9;197,2;6,7;null;540,4;1014,1;1008,8;29;25,7;22,4;84,3;6,6;3,5;56,3;
2014-07-31;14;106,7;109,8;109,8;213,7;6,7;null;231,4;1016,2;1011;28,4;24,9;21,1;83,4;7,8;3,7;56,5;
2014-08-31;14;134,9;112,5;110,1;266,6;6,2;null;89,7;1015,7;1010,4;28,6;25,1;21,1;80,4;8,3;4;56,7;
2014-09-30;14;133,9;120;120;252,2;6,4;null;149;1015;1009,7;28,8;25,7;22,5;82,4;7,5;4,3;56,7;
2014-10-31;14;166;140,1;97,2;294,7;6,4;null;30,7;1014,1;1008,8;29,4;26,4;23,5;80,4;9,1;4,9;56,7;
2014-11-30;14;182,9;144,6;48,2;295,1;6,5;null;24,8;1012,8;1007,5;29,8;26,9;24,4;78,9;6,6;3,9;56,8;
2014-12-31;14;179,4;156,3;31,3;291,2;6,9;null;23,9;1013,1;1007,8;30,1;27,3;24,9;79,3;6,6;4;56,7;
2015-01-31;14;190,2;160;31,3;297,4;6,6;null;30,3;1013,6;1008,3;30,5;27,4;24,9;78,2;6,5;4;56,8;
2015-02-28;14;152,7;158,4;78,1;233,7;6,7;null;77,7;1012,6;1007,3;30,8;27,8;25,3;79,9;8,8;3,6;56,7;
2015-03-31;null;126,5;166,8;166,8;234,1;6,7;null;317;1012,3;1006,9;30,2;27,1;23,4;82,2;null;null;56,5;
2015-04-30;null;143,2;167,4;166,8;266,9;6;null;156,1;1012,3;1007,1;30,7;27,7;24,3;79,6;null;null;56,7;
2015-05-31;null;139,7;150,5;119,1;280,6;6,1;null;69,6;1013,5;1008,1;30,4;27,5;24,1;79,2;null;null;56,1;
2015-06-30;null;100,8;132;132;233,2;6,7;null;301,2;1015,1;1009,9;29,1;25,9;23;83,6;null;null;56,4;
2015-07-31;null;93,3;126,1;126,1;213,7;7;null;316,5;1015,3;1010;28,5;25,4;22,3;83,5;null;null;56,6;
2015-08-31;null;138,8;130,9;101,5;285,5;6;null;43,1;1015,6;1010,3;28,8;25,6;22,7;79,3;null;null;56,6;
2015-09-30;null;172,8;142,9;53,2;278,9;5,7;null;24,4;1015,3;1010;29,2;26,4;24,2;77;null;null;56,7;
2015-10-31;null;198,3;145,8;16,2;304,3;6;null;8,6;1014,8;1009,5;29,6;26,8;24,9;76,2;null;null;56,7;
2015-11-30;null;188,7;152,4;2,9;316,9;5,4;null;,4;1013;1007,7;30,2;27,3;25,5;76,4;null;null;56,8;
2015-12-31;null;160,8;162,5;67,6;262,6;6,6;null;67,2;1014,1;1008,8;30,5;27,5;25,5;78,7;null;null;56,7;
2016-01-31;null;122,7;160;151,9;185,2;7;null;151,9;1012,9;1007,4;30,1;27,4;25,1;82,1;null;null;56,3;
2016-02-29;14;121,9;158;73,9;220,7;6,2;null;73,8;1012,4;1007,2;30,7;27,8;25;79,6;5;2,9;56,7;
2016-03-31;14;138,2;164,7;152,5;260,5;5,4;null;152,6;1013;1007,8;31;27,7;23,3;80,6;5;2,7;56,3;
2016-04-30;14;117,2;161,1;161,1;206,3;6,4;null;166,4;1012;1006,6;30,4;27,8;25,7;81,5;6,6;2,7;56,1;
2016-05-31;14;127,9;152,4;152,4;246,4;5,8;null;207,9;1014;1008,8;30,2;27,3;25,5;81,7;5;2,2;56,6;
2016-06-30;14;107,1;132;132;230,5;5,9;null;156,3;1015,5;1010,3;29,4;26,7;25;80,9;5;2,2;56,8;
2016-07-31;14;132,6;127,9;88,9;267,2;5,7;null;38,6;1015,6;1010,3;29,3;26,1;23,6;79,3;6,7;2,9;56,8;
2016-08-31;14;156,1;132,7;85,1;273,4;5,4;null;68,6;1015,6;1010,4;29,2;26,3;24,6;78,8;6;2,7;56,6;
2016-09-30;14;178,7;139,2;53,6;298,3;5,1;null;42,2;1015,6;1010,3;29,5;26,8;25,1;77,7;6,7;3,2;56,8;
2016-10-31;14;186,5;157,7;27,9;299;5,6;null;22,7;1014;1008,6;29,9;27,3;25,7;75,9;7;4,3;56,7;
2016-11-30;14;169,6;166,7;20,4;287,8;5,1;null;19;1012,9;1007,4;30,4;28;26,5;75,2;8,8;2,9;56,7;
2016-12-31;14;174,2;177,6;65,3;266,7;6,1;null;65;1012,4;1007,2;30,6;28,1;26,3;75,6;5;2,8;56,8;
2017-01-31;9;166,2;174,9;80,7;271,3;5,7;null;80,6;1012,8;1007,5;30,6;28;26,1;75,9;5;2,1;56,7;
2017-02-28;14;139,1;156,5;65;215,4;6;null;65;1012;1006,7;30,8;28,2;26,3;76,9;3,7;1,3;56,9;
2017-03-31;14;130,8;164,7;164,7;240,9;6,2;null;187,2;1011,9;1006,6;30,8;28,2;26,2;78,5;2;,6;56,8;
2017-04-30;0;115;159,2;159,2;214,6;5,8;null;254,1;1012,2;1006,8;30,8;27,9;25,7;80,5;3,3;,4;56,2;
2017-05-31;0;110,1;144,7;144,7;225,2;6,1;null;229,4;1013;1007,7;30,1;27,3;24,4;80,9;4;,9;56,7;
2017-06-30;9;98,5;121,8;121,8;205;5,9;null;197,7;1013,8;1008,5;29,6;26,3;23,2;80,1;5,5;1,6;56,6;
2017-07-31;14;102,1;103,7;103,7;150,4;7;null;414,3;1016;1010,7;27,8;24,7;21,9;80,2;8,7;2,6;56,6;
2017-08-31;14;130,6;122,3;86,8;284,9;4,8;null;24,3;1015,2;1009,9;29,1;25,7;21,7;75,3;8,2;3,7;56,8;
2017-09-30;14;139,2;118,3;87,7;265,8;5,4;null;74,4;1015,2;1010,1;28,9;25,7;22,1;74,3;8,7;4,7;56,7;
2017-10-31;14;150,5;140,1;83,8;284,5;5,8;null;71,8;1013,5;1008,2;29,3;26,4;23,5;78;9,7;4,4;56,7;
2017-11-30;14;177,3;152,4;18,2;289,2;5,3;null;8,9;1012,3;1007;30;27,2;24,9;82;6,5;4,2;56,7;
2017-12-31;14;176,2;165,2;48,9;268,7;6,3;null;46,9;1011,9;1006,7;30,3;27,6;25,6;83,2;6;3,4;56,8;
2018-01-31;14;181,2;157,9;77,1;250,9;6,3;11;76,6;1012;1006,6;30,3;null;25,4;null;6,5;3,4;56,8;
2018-02-28;14;125,5;141,3;141,3;207,3;6,7;14;217,2;1011,3;1005,9;30;null;25,4;null;5,7;2,9;56,8;
2018-03-31;14;143,6;154,5;154,5;258,6;6,6;9;274,4;1011,8;1006,5;30,4;null;26,2;null;5,1;2,7;56,2;
2018-04-30;14;91,3;147,4;147,4;188;7;24;290,2;1012,2;1006,8;29,7;null;25,4;null;4,5;2,3;56,6;
2018-05-31;14;96,6;150,5;150,5;213,3;7,2;21;223,3;1013,2;1007,9;29,7;null;25,4;null;5,1;2,6;56,7;
2018-06-30;14;97,3;144,7;144,7;216,7;6,7;21;252,8;1015;1009,6;28,9;null;23,7;null;5,7;3,2;55,9;
2018-07-31;14;111,2;149,9;149,9;209,6;6,8;18;289,1;1015,1;1010;28,4;null;22,9;null;8,7;4,4;56,1;
2018-08-31;14;128,8;151,4;110,5;284,6;5,9;11;45;1015,9;1010,6;29;null;23,1;null;9,4;5,7;56,8;
2018-09-30;14;136,8;148,6;80,5;276,1;6,3;13;61,2;1014,1;1008,8;29,1;null;23,3;null;10,8;6,1;56,6;
2018-10-31;14;181,7;155,6;11,3;308,5;6,1;0;0;1013,2;1007,9;29,9;null;24,6;null;10,8;5,2;56,3;
2018-11-30;14;172,2;152,4;9,8;285,3;6,2;8;7,5;1012,2;1006,8;null;null;25;null;9,2;5,2;56,7;
2018-12-31;14;156,1;164,6;66,7;286,6;6,1;4;66,3;1012,7;1007,3;30,5;27,7;25,1;74,9;8;4;56,8;
2019-01-31;14;149,3;164,2;25,6;275,8;6,4;12;25,4;1012,7;1007,6;30,9;27,9;25,1;74,5;11,2;4,7;56,9;
2019-02-28;14;99,7;152,5;152,5;191,4;7,4;19;179;1011,8;1006,5;30,7;27,9;25,2;78,3;8,7;3,1;56,7;
2019-03-31;14;98;160,6;160,6;181,7;7,2;21;239,7;1012,2;1006,8;30,3;27,5;24,6;80,8;6,6;2,8;56,6;
2019-04-30;14;88,4;149,3;149,3;192,6;7,5;20;470,8;1012,2;1006,7;30,2;27,4;24,3;81,5;6,6;3,1;56,6;
2019-05-31;14;105,8;148,6;148,6;237,9;6,8;20;206,7;1012,3;1007;30,3;27,6;24,5;79,6;8;3,4;56,7;
2019-06-30;14;102,8;125,2;125,2;206,5;6,5;15;275,6;1014,5;1009,3;29,1;26,1;23,1;80,6;6,8;3,1;56,7;
2019-07-31;14;102,7;116,2;116,2;234,1;6,8;21;190,5;1014,9;1009,8;28,7;25,7;22,7;80,2;8,7;4,2;56,6;
2019-08-31;14;132,8;120,6;107,5;270,6;5,8;20;64,7;1016,6;1011,3;28,6;25,7;22,5;78,2;10,8;6,3;56,7;
2019-09-30;14;138,2;128,4;88,6;265,2;6,2;14;59,8;1015,1;1009,8;28,7;26,2;23,7;78;11;6,1;56,7;
2019-10-31;14;177,2;141,9;40,3;300,2;5,9;11;19,9;1013,5;1008,1;29;26,6;24,2;76,4;11;6,6;56,7;
2019-11-30;14;178,1;152,3;9,2;305,3;5,9;4;2,6;1011,9;1006,5;29;27,3;25,3;76,7;10;5,3;56,7;
2019-12-31;14;193,9;null;null;296,1;6,3;6;17,9;1011,9;1006,6;29,8;27,7;25,7;77,6;9,1;4,9;56,7;
2020-01-31;14;147,5;null;null;225,2;7,2;13;184,7;1012;1006,7;30,1;27,9;25,4;81,4;10,3;3,9;56,7;
2020-02-29;14;136,6;null;null;229,6;6,8;12;202,4;1011,9;1006,7;30,4;28,3;25,8;82,1;8;3,7;56,6;
2020-03-31;14;94,5;null;null;197,3;6,7;11;322,7;1011,7;1006,4;30,4;28,1;25,2;79,4;5,6;2,8;56,4;
2020-04-30;null;null;null;null;null;null;5;null;null;null;null;null;null;null;null;null;null;
2020-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-11-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-12-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-01-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-28;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-03-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-04-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-10-31;14;null;null;null;298,6;5,9;11;19,8;1012,9;1007,6;30,3;27,4;24,6;76,9;9,3;4,7;96,7;
2021-11-30;14;null;null;null;297,4;6,5;12;23,5;1011,6;1006,3;30,7;28;25,7;76,7;8,2;4,1;96,7;
2021-12-31;14;null;null;null;267,9;6,7;7;8,4;1011;1005,7;31;28,4;26,3;75,6;8,7;3,8;96,7;
2022-01-31;14;null;null;null;259,8;6,5;14;97;1011,8;1006,6;30,8;27,9;25,4;76,3;6,2;3,5;96,7;
2022-02-28;9;null;null;null;null;6;4;null;1012;1006,4;31;28,3;26,1;73,8;8,2;3,5;96,5;
2022-03-31;14;null;null;null;211,3;7,3;25;394,1;1010,6;1005,3;30,5;27,6;24,7;79,5;5,7;2,9;96,7;
2022-04-30;14;null;null;null;255,6;6;17;171,7;1011,3;1005,9;30,5;27,6;24,3;78,9;8,7;3,2;96,7;
2022-05-31;14;null;null;null;167,9;7,4;23;383,9;1013,1;1007,9;29,7;26,7;23,9;85,6;5,7;2,5;96,7;
2022-06-30;14;null;null;null;202,1;6,5;19;282,9;1013,2;1007,9;28,9;25,8;22,7;85,4;5,7;2,6;96,5;
2022-07-31;14;null;null;null;167,4;7,4;19;574,8;1014,2;1008,9;28,6;25,2;22,2;86,8;8,7;3,3;96,7;
2022-08-31;14;null;null;null;271,9;6;13;183,6;1014,8;1009,4;29;25,5;22,1;79,9;10,3;4;96,7;
2022-09-30;14;null;null;null;277,7;5,6;8;41,3;1014,2;1008,9;29,2;26,1;23,3;76,8;7,7;4,4;96,7;
2022-10-31;14;null;null;null;296,1;5,9;6;20,9;1013,2;1007,9;30;27,1;24,6;76,7;9,8;4,7;96,7;
2022-11-30;14;null;null;null;272,3;6,5;6;17,7;1011,8;1006,5;30,4;27,5;25,2;76,4;7,7;3,8;96,7;
2022-12-31;14;null;null;null;284,4;6,4;10;35,1;1011,6;1006,3;30,7;27,6;25,4;78,2;7,2;4,2;96,7;
2023-01-31;14;null;null;null;289,2;6,6;11;57,7;1012,2;1006,9;30,7;27,8;25,6;79,2;7,7;4,2;96,7;
2023-02-28;14;null;null;null;226,5;6,8;9;67,3;1011,7;1006,4;31;28,1;25,4;82,5;7,2;4,5;96,7;
2023-03-31;null;null;null;null;null;null;9;null;1011,3;1006,5;30,7;27,8;24,6;81,4;7,2;4;96,7;
2023-04-30;14;null;null;null;251,2;6,8;15;172,9;1010,8;1005,7;30,6;27,7;24,5;82,2;6,7;3,7;96,7;
2023-05-31;14;null;null;null;242,1;6,8;12;62,4;1012,5;1007,2;30,5;27,7;24,8;82,1;7,2;3,4;96,7;
2023-06-30;14;null;null;null;199,4;6,7;18;196,4;1014,3;1008,9;29,4;26,2;23,4;87,1;7,2;3,4;96,7;
2023-07-31;14;null;null;null;248,7;6,4;15;110,2;1015,2;1010;29,1;26;23,2;82,5;9,3;4;96,7;
2023-08-31;14;null;null;null;256,8;6,2;17;142,6;1014,5;1009,4;28,8;25,9;23,1;80,9;6,2;3,7;96,7;
2023-09-30;14;null;null;null;252,6;6,1;18;63,5;1014,2;1008,9;29,5;26,4;23,6;78,9;9,3;4,6;96,7;
2023-10-31;14;null;null;null;284,2;5,4;6;4,9;1012,9;1007,6;30,1;27,3;24,9;73,8;6,7;4,7;96,7;
2023-11-30;14;null;null;null;282,6;6;7;255,9;1012,2;1006,9;30,3;27,6;25,3;73,6;9,8;4,7;96,7;
2023-12-31;14;null;null;null;276,7;6,1;8;74,7;1011,6;1006,4;30,5;27,9;25,8;75,4;6,7;4,1;96,4;
2024-01-31;14;null;null;null;257;6,4;8;61,3;1012,6;1007,2;31,1;28,4;26,5;75,8;5,1;3;96,6;
2024-02-29;14;null;null;null;232,5;7;15;157,2;1012;1006,7;31,5;28,4;25,7;77,7;5,7;3,2;96,6;
2024-03-31;14;null;null;null;236;6,5;19;262,4;1011,1;1005,8;31,4;28,6;25,6;78,2;5,1;3;96,6;
2024-04-30;14;null;null;null;216,2;6,7;21;284,5;1010,7;1005,4;31,1;28,3;25,2;79,3;8,7;3;96,7;
2024-05-31;14;null;null;null;null;6,8;18;271,5;1012,6;1007,4;30,3;27,3;24,7;81,5;5,7;3,1;96,6;
2024-06-30;null;null;null;null;null;null;15;null;null;null;null;null;null;null;6,7;null;null;

